Data, Temperatura °C, Humidade %
23/9/2023 03:04:29, 27.10, 58.00
23/9/2023 03:05:29, 27.10, 58.00
23/9/2023 03:06:29, 27.20, 58.00
23/9/2023 03:07:29, 27.20, 58.00
23/9/2023 03:08:29, 27.20, 58.00
23/9/2023 03:09:29, 27.20, 58.00
23/9/2023 03:10:29, 27.30, 58.00
23/9/2023 03:11:29, 27.30, 58.00
23/9/2023 03:12:29, 27.20, 58.00
23/9/2023 03:13:29, 27.20, 58.00
23/9/2023 03:14:29, 27.10, 58.00
23/9/2023 03:15:29, 27.10, 58.00
23/9/2023 03:16:29, 27.10, 59.00
23/9/2023 03:17:30, 27.00, 58.00
23/9/2023 03:18:30, 27.00, 58.00
23/9/2023 03:19:30, 27.00, 59.00
23/9/2023 03:20:30, 27.00, 58.00
23/9/2023 03:21:30, 27.00, 58.00
23/9/2023 03:22:30, 26.90, 59.00
23/9/2023 03:23:30, 27.00, 59.00
23/9/2023 03:24:30, 26.90, 59.00
23/9/2023 03:25:30, 27.00, 59.00
23/9/2023 03:26:30, 27.00, 58.00
23/9/2023 03:27:30, 27.00, 59.00
23/9/2023 03:28:30, 26.90, 59.00
23/9/2023 03:29:30, 26.90, 59.00
23/9/2023 03:30:30, 27.00, 59.00
23/9/2023 03:31:30, 27.00, 59.00
23/9/2023 03:32:30, 27.00, 58.00
23/9/2023 03:33:30, 27.00, 59.00
23/9/2023 03:34:30, 26.90, 59.00
23/9/2023 03:35:30, 26.90, 59.00
23/9/2023 03:36:30, 26.90, 59.00
23/9/2023 03:37:30, 27.00, 58.00
23/9/2023 03:38:30, 27.00, 59.00
23/9/2023 03:39:30, 27.00, 58.00
23/9/2023 03:40:30, 27.00, 58.00
23/9/2023 03:41:30, 27.00, 58.00
23/9/2023 03:42:30, 27.00, 59.00
23/9/2023 03:43:30, 27.00, 59.00
23/9/2023 03:44:30, 26.90, 58.00
23/9/2023 03:45:30, 26.90, 58.00
23/9/2023 03:46:30, 26.90, 59.00
23/9/2023 03:47:30, 26.90, 59.00
23/9/2023 03:48:31, 27.00, 59.00
23/9/2023 03:49:31, 26.90, 58.00
23/9/2023 03:50:31, 26.90, 59.00
23/9/2023 03:51:31, 26.90, 58.00
23/9/2023 03:52:31, 26.90, 59.00
23/9/2023 03:53:31, 26.90, 59.00
23/9/2023 03:54:31, 26.90, 59.00
23/9/2023 03:55:31, 26.90, 58.00
23/9/2023 03:56:31, 26.90, 59.00
23/9/2023 03:57:31, 26.90, 59.00
23/9/2023 03:58:31, 26.90, 59.00
23/9/2023 03:59:31, 26.80, 59.00
23/9/2023 04:00:31, 26.80, 59.00
23/9/2023 04:01:31, 26.80, 59.00
23/9/2023 04:02:31, 26.80, 59.00
23/9/2023 04:03:31, 26.80, 59.00
23/9/2023 04:04:31, 26.80, 59.00
23/9/2023 04:05:31, 26.70, 59.00
23/9/2023 04:06:31, 26.70, 59.00
23/9/2023 04:07:31, 26.70, 59.00
23/9/2023 04:08:31, 26.70, 59.00
23/9/2023 04:09:31, 26.70, 59.00
23/9/2023 04:10:31, 26.70, 59.00
23/9/2023 04:11:31, 26.70, 59.00
23/9/2023 04:12:31, 26.70, 59.00
23/9/2023 04:13:31, 26.70, 59.00
23/9/2023 04:14:31, 26.60, 59.00
23/9/2023 04:15:31, 26.70, 60.00
23/9/2023 04:16:31, 26.70, 60.00
23/9/2023 04:17:31, 26.70, 59.00
23/9/2023 04:18:31, 26.70, 59.00
23/9/2023 04:19:31, 26.70, 59.00
23/9/2023 04:20:31, 26.70, 59.00
23/9/2023 04:21:31, 26.70, 59.00
23/9/2023 04:22:31, 26.80, 59.00
23/9/2023 04:23:32, 26.90, 59.00
23/9/2023 04:24:32, 26.80, 59.00
23/9/2023 04:25:32, 26.80, 59.00
23/9/2023 04:26:32, 26.80, 59.00
23/9/2023 04:27:32, 26.80, 59.00
23/9/2023 04:28:32, 26.80, 59.00
23/9/2023 04:29:32, 26.80, 59.00
23/9/2023 04:30:32, 26.80, 59.00
23/9/2023 04:31:32, 26.80, 59.00
23/9/2023 04:32:32, 26.70, 59.00
23/9/2023 04:33:32, 26.70, 59.00
23/9/2023 04:34:32, 26.80, 59.00
23/9/2023 04:35:32, 26.80, 59.00
23/9/2023 04:36:32, 26.80, 59.00
23/9/2023 04:37:32, 26.80, 59.00
23/9/2023 04:38:32, 26.80, 59.00
23/9/2023 04:39:32, 26.70, 59.00
23/9/2023 04:40:32, 26.70, 59.00
23/9/2023 04:41:32, 26.70, 59.00
23/9/2023 04:42:32, 26.60, 60.00
23/9/2023 04:43:32, 26.60, 59.00
23/9/2023 04:44:32, 26.60, 59.00
23/9/2023 04:45:32, 26.60, 59.00
23/9/2023 04:46:32, 26.60, 59.00
23/9/2023 04:47:32, 26.60, 60.00
23/9/2023 04:48:32, 26.70, 59.00
23/9/2023 04:49:32, 26.60, 59.00
23/9/2023 04:50:32, 26.80, 59.00
23/9/2023 04:51:32, 26.70, 59.00
23/9/2023 04:52:32, 26.70, 59.00
23/9/2023 04:53:32, 26.70, 59.00
23/9/2023 04:54:32, 26.70, 59.00
23/9/2023 04:55:32, 26.70, 59.00
23/9/2023 04:56:32, 26.70, 59.00
23/9/2023 04:57:33, 26.60, 59.00
23/9/2023 04:58:33, 26.60, 59.00
23/9/2023 04:59:33, 26.60, 59.00
23/9/2023 05:00:33, 26.50, 60.00
23/9/2023 05:01:33, 26.60, 59.00
23/9/2023 05:02:33, 26.60, 60.00
23/9/2023 05:03:33, 26.60, 60.00
23/9/2023 05:04:33, 26.50, 60.00
23/9/2023 05:05:33, 26.50, 60.00
23/9/2023 05:06:33, 26.50, 60.00
23/9/2023 05:07:33, 26.50, 60.00
23/9/2023 05:08:33, 26.40, 60.00
23/9/2023 05:09:33, 26.50, 60.00
23/9/2023 05:10:33, 26.50, 60.00
23/9/2023 05:11:33, 26.60, 60.00
23/9/2023 05:12:33, 26.40, 60.00
23/9/2023 05:13:33, 26.50, 60.00
23/9/2023 05:14:33, 26.40, 60.00
23/9/2023 05:15:33, 26.40, 60.00
23/9/2023 05:16:33, 26.30, 60.00
23/9/2023 05:17:33, 26.40, 60.00
23/9/2023 05:18:33, 26.40, 60.00
23/9/2023 05:19:33, 26.40, 60.00
23/9/2023 05:20:33, 26.40, 60.00
23/9/2023 05:21:33, 26.40, 60.00
23/9/2023 05:22:33, 26.40, 60.00
23/9/2023 05:23:33, 26.30, 60.00
23/9/2023 05:24:33, 26.30, 61.00
23/9/2023 05:25:33, 26.40, 60.00
23/9/2023 05:26:33, 26.40, 61.00
23/9/2023 05:27:33, 26.40, 60.00
23/9/2023 05:28:33, 26.40, 60.00
23/9/2023 05:29:33, 26.30, 61.00
23/9/2023 05:30:34, 26.30, 61.00
23/9/2023 05:31:34, 26.40, 60.00
23/9/2023 05:32:34, 26.30, 61.00
23/9/2023 05:33:34, 26.30, 60.00
23/9/2023 05:34:34, 26.30, 60.00
23/9/2023 05:35:34, 26.30, 60.00
23/9/2023 05:36:34, 26.30, 60.00
23/9/2023 05:37:34, 26.30, 60.00
23/9/2023 05:38:34, 26.30, 60.00
23/9/2023 05:39:34, 26.40, 60.00
23/9/2023 05:40:34, 26.30, 60.00
23/9/2023 05:41:34, 26.30, 60.00
23/9/2023 05:42:34, 26.30, 60.00
23/9/2023 05:43:34, 26.30, 61.00
23/9/2023 05:44:34, 26.30, 60.00
23/9/2023 05:45:34, 26.30, 60.00
23/9/2023 05:46:34, 26.30, 60.00
23/9/2023 05:47:34, 26.30, 60.00
23/9/2023 05:48:34, 26.40, 61.00
23/9/2023 05:49:34, 26.40, 61.00
23/9/2023 05:50:34, 26.40, 61.00
23/9/2023 05:51:34, 26.30, 61.00
23/9/2023 05:52:34, 26.30, 61.00
23/9/2023 05:53:34, 26.30, 61.00
23/9/2023 05:54:34, 26.30, 61.00
23/9/2023 05:55:34, 26.30, 61.00
23/9/2023 05:56:34, 26.10, 61.00
23/9/2023 05:57:34, 26.10, 62.00
23/9/2023 05:58:34, 26.10, 62.00
23/9/2023 05:59:34, 26.10, 62.00
23/9/2023 06:00:34, 26.10, 63.00
23/9/2023 06:01:34, 26.00, 63.00
23/9/2023 06:02:34, 26.00, 63.00
23/9/2023 06:03:34, 26.00, 63.00
23/9/2023 06:04:34, 26.00, 63.00
23/9/2023 06:05:35, 26.00, 64.00
23/9/2023 06:06:35, 26.00, 63.00
23/9/2023 06:07:35, 26.00, 63.00
23/9/2023 06:08:35, 26.10, 63.00
23/9/2023 06:09:35, 26.10, 63.00
23/9/2023 06:10:35, 26.10, 63.00
23/9/2023 06:11:35, 26.00, 62.00
23/9/2023 06:12:35, 26.00, 63.00
23/9/2023 06:13:35, 26.00, 62.00
23/9/2023 06:14:35, 26.00, 62.00
23/9/2023 06:15:35, 26.00, 62.00
23/9/2023 06:16:35, 26.00, 63.00
23/9/2023 06:17:35, 26.00, 63.00
23/9/2023 06:18:35, 26.00, 63.00
23/9/2023 06:19:35, 26.00, 63.00
23/9/2023 06:20:35, 26.00, 63.00
23/9/2023 06:21:35, 26.00, 63.00
23/9/2023 06:22:35, 26.00, 64.00
23/9/2023 06:23:35, 25.90, 63.00
23/9/2023 06:24:35, 25.90, 63.00
23/9/2023 06:25:35, 25.90, 63.00
23/9/2023 06:26:35, 25.90, 63.00
23/9/2023 06:27:35, 25.90, 63.00
23/9/2023 06:28:35, 26.00, 63.00
23/9/2023 06:29:35, 26.00, 63.00
23/9/2023 06:30:35, 26.00, 63.00
23/9/2023 06:31:35, 26.00, 63.00
23/9/2023 06:32:35, 26.00, 63.00
23/9/2023 06:33:35, 26.10, 63.00
23/9/2023 06:34:35, 26.10, 62.00
23/9/2023 06:35:35, 26.10, 62.00
23/9/2023 06:36:35, 26.10, 62.00
23/9/2023 06:37:35, 26.20, 62.00
23/9/2023 06:38:35, 26.10, 62.00
23/9/2023 06:39:36, 26.10, 62.00
23/9/2023 06:40:36, 26.20, 62.00
23/9/2023 06:41:36, 26.20, 62.00
23/9/2023 06:42:36, 26.20, 62.00
23/9/2023 06:43:36, 26.30, 62.00
23/9/2023 06:44:36, 26.20, 62.00
23/9/2023 06:45:36, 26.30, 62.00
23/9/2023 06:46:36, 26.30, 61.00
23/9/2023 06:47:36, 26.30, 61.00
23/9/2023 06:48:36, 26.40, 61.00
23/9/2023 06:49:36, 26.40, 61.00
23/9/2023 06:50:36, 26.40, 61.00
23/9/2023 06:51:36, 26.40, 61.00
23/9/2023 06:52:36, 26.40, 61.00
23/9/2023 06:53:36, 26.40, 61.00
23/9/2023 06:54:36, 26.40, 61.00
23/9/2023 06:55:36, 26.50, 61.00
23/9/2023 06:56:36, 26.40, 61.00
23/9/2023 06:57:36, 26.40, 61.00
23/9/2023 06:58:36, 26.40, 61.00
23/9/2023 06:59:36, 26.40, 62.00
23/9/2023 07:00:36, 26.40, 62.00
23/9/2023 07:01:36, 26.40, 61.00
23/9/2023 07:02:36, 26.40, 62.00
23/9/2023 07:03:36, 26.50, 61.00
23/9/2023 07:04:36, 26.50, 61.00
23/9/2023 07:05:36, 26.50, 61.00
23/9/2023 07:06:36, 26.50, 61.00
23/9/2023 07:07:36, 26.60, 61.00
23/9/2023 07:08:36, 26.60, 61.00
23/9/2023 07:09:36, 26.60, 61.00
23/9/2023 07:10:36, 26.60, 61.00
23/9/2023 07:11:36, 26.60, 61.00
23/9/2023 07:12:36, 26.70, 61.00
23/9/2023 07:13:37, 26.70, 61.00
23/9/2023 07:14:37, 26.70, 61.00
23/9/2023 07:15:37, 26.70, 61.00
23/9/2023 07:16:37, 26.70, 60.00
23/9/2023 07:17:37, 26.80, 60.00
23/9/2023 07:18:37, 26.80, 61.00
23/9/2023 07:19:37, 26.80, 60.00
23/9/2023 07:20:37, 26.80, 61.00
23/9/2023 07:21:37, 26.90, 61.00
23/9/2023 07:22:37, 26.90, 61.00
23/9/2023 07:23:37, 26.90, 61.00
23/9/2023 07:24:37, 26.90, 60.00
23/9/2023 07:25:37, 26.90, 60.00
23/9/2023 07:26:37, 26.90, 60.00
23/9/2023 07:27:37, 26.90, 60.00
23/9/2023 07:28:37, 27.00, 60.00
23/9/2023 07:29:37, 27.00, 60.00
23/9/2023 07:30:37, 27.00, 60.00
23/9/2023 07:31:37, 27.00, 60.00
23/9/2023 07:32:37, 27.00, 60.00
23/9/2023 07:33:37, 27.10, 60.00
23/9/2023 07:34:37, 27.10, 60.00
23/9/2023 07:35:37, 27.10, 60.00
23/9/2023 07:36:37, 27.10, 60.00
23/9/2023 07:37:37, 27.10, 59.00
23/9/2023 07:38:37, 27.20, 59.00
23/9/2023 07:39:37, 27.20, 59.00
23/9/2023 07:40:37, 27.20, 59.00
23/9/2023 07:41:37, 27.20, 59.00
23/9/2023 07:42:37, 27.20, 59.00
23/9/2023 07:43:37, 27.20, 59.00
23/9/2023 07:44:37, 27.20, 59.00
23/9/2023 07:45:37, 27.20, 58.00
23/9/2023 07:46:37, 27.30, 59.00
23/9/2023 07:47:38, 27.20, 58.00
23/9/2023 07:48:38, 27.30, 58.00
23/9/2023 07:49:38, 27.30, 58.00
23/9/2023 07:50:38, 27.30, 58.00
23/9/2023 07:51:38, 27.40, 58.00
23/9/2023 07:52:38, 27.40, 58.00
23/9/2023 07:53:38, 27.40, 58.00
23/9/2023 07:54:38, 27.50, 58.00
23/9/2023 07:55:38, 27.50, 58.00
23/9/2023 07:56:38, 27.60, 58.00
23/9/2023 07:57:38, 27.60, 57.00
23/9/2023 07:58:38, 27.60, 57.00
23/9/2023 07:59:38, 27.60, 57.00
23/9/2023 08:00:38, 27.70, 57.00
23/9/2023 08:01:38, 27.70, 57.00
23/9/2023 08:02:38, 27.70, 57.00
23/9/2023 08:03:38, 27.70, 57.00
23/9/2023 08:04:38, 27.80, 57.00
23/9/2023 08:05:38, 27.80, 57.00
23/9/2023 08:06:38, 27.80, 56.00
23/9/2023 08:07:38, 27.90, 57.00
23/9/2023 08:08:38, 27.90, 57.00
23/9/2023 08:09:38, 27.90, 57.00
23/9/2023 08:10:38, 27.90, 57.00
23/9/2023 08:11:38, 27.90, 57.00
23/9/2023 08:12:38, 28.00, 57.00
23/9/2023 08:13:38, 28.00, 58.00
